12080.T.CS.123,12085.0
12080.CS.096,12081.0
12080.CS.126,12080.0
12080.CS.229,12029.0
12080.CS.095,12020.0
12080.CS.210,12019.0
12080.CS.012,12017.0
12080.CS.288,12008.0
12080.CS.023,12006.0
12080.CS.267,11993.0
12080.T.CS.076,11989.0
12080.CS.110,11969.0
12080.CS.181,11964.0
12080.CS.278,11962.0
12080.T.CS.034,11929.0
12080.CS.027,11923.0
12080.L.011.M1,11914.0
12080.CS.040,11881.0
12080.CS.165,11875.0
12080.T.CS.044,11853.0
12080.CS.132,11830.0
12080.CS.080,11827.0
12080.CS.124,11793.0
12080.CS.217,11768.0
12080.CS.240,11766.0
12080.CS.238,11761.0
12080.CS.308.0,11680.0
12080.CS.368,11653.0
12080.CS.161,11640.0
12080.CS.130,11631.0
12080.CS.058,11619.0
12080.T.CS.026,11583.0
12080.CS.020,11574.0
12080.CS.041,11556.0
12080.T.CS.058,11549.0
12080.CS.052,11548.0
12080.L.036.M1,11542.0
12080.CS.160,11541.0
12080.CS.154,11530.0
12080.CS.228,11519.0
12080.CS.169,11514.0
12080.L.024.M2,11471.0
12080.CS.067,11462.0
12080.CS.312,11462.0
12080.CS.206,11456.0
12080.T.CS.160,11440.0
12080.CS.123,11425.0
12080.L.031.M3,11413.0
12080.CS.235,11400.0
12080.L.035.M1,11394.0
12080.CS.092,11387.0
12080.CS.208,11352.0
12080.L.032.M3,11340.0
12080.CS.367,11335.0
12080.CS.320,11330.0
12080.CS.386,11328.0
12080.CS.050,11327.0
12080.L.035.M5.1,11268.0
12080.CS.248,11261.0
12080.L.031.M5,11243.0
12080.CS.158,11220.0
12080.CS.168,11216.0
12080.L.002.M1,11202.0
12080.CS.032,11194.0
12080.CS.028,11168.0
12080.L.036.M3,11161.0
12080.L.035.M0,11139.0
12080.T.CS.153,11127.0
12080.CS.070,11102.0
12080.CS.241,11063.0
12080.T.CS.104,11061.0
12080.CS.083,11051.0
12080.CS.057,11046.0
12080.TFS.024,11024.0
12080.CS.237,11010.0
12080.CS.286,10988.0
12080.CS.172,10976.0
12080.T.CS.046,10945.0
12080.CS.167,10907.0
12080.T.CS.179,10868.0
12080.T.CS.038,10866.0
12080.CS.347.0,10826.0
12080.L.001.M0,10821.0
12080.CS.284,10820.0
12080.CS.330,10794.0
12080.CS.345.0,10791.0
12080.CS.085,10780.0
12080.CS.232,10758.0
12080.T.CS.024,10748.0
12080.CS.091,10718.0
12080.CS.008,10686.0
12080.CS.200,10659.0
12080.CS.309,10653.0
12080.L.034.M5,10652.0
12080.L.024.M6,10633.0
12080.CS.089,10630.0
12080.L.032.M6,10611.0
12080.CS.189,10602.0
12080.CS.336,10544.0
12080.T.CS.082,10536.0
12080.L.036.M6,10526.0
12080.CS.227,10525.0
12080.CS.214,10475.0
12080.CS.037,10470.0
12080.T.CS.178,10462.0
12080.CS.061,10440.0
12080.CS.153,10423.0
12080.CS.108,10410.0
12080.CS.136,10385.0
12080.CS.171,10385.0
12080.CS.349,10378.0
12080.CS.002,10333.0
12080.L.034.M0,10321.0
12080.CS.261,10279.0
12080.CS.114,10269.0
12080.L.033.M5,10267.0
12080.CS.280,10233.0
12080.CS.219,10216.0
12080.T.CS.124,10210.0
12080.TFS.020,10198.0
12080.T.CS.017,10191.0
12080.CS.131,10188.0
12080.T.CS.130,10149.0
12080.CS.376,10116.0
12080.T.CS.079,10109.0
12080.CS.363,10084.0
12080.T.CS.117,10083.0
12080.CS.074,10067.0
12080.CS.038,10025.0
12080.CS.175,9986.0
12080.T.CS.035,9985.0
12080.CS.385,9895.0
12080.CS.281,9851.0
12080.CS.298,9843.0
12080.CS.101,9811.0
12080.CS.156,9799.0
12080.CS.017,9797.0
12080.T.CS.116,9747.0
12080.T.CS.062,9744.0
12080.T.CS.052,9742.0
12080.T.CS.074,9682.0
12080.CS.118,9648.0
12080.CS.344,9643.0
12080.CS.015,9633.0
12080.CS.049,9629.0
12080.T.CS.025,9582.0
12080.CS.033,9553.0
12080.CS.066,9548.0
12080.CS.292,9540.0
12080.TFS.026,9530.0
12080.CS.251,9515.0
12080.CS.264,9471.0
12080.CS.243,9429.0
12080.T.CS.019,9409.0
12080.CS.326,9402.0
12080.CS.500,9338.0
12080.CS.239,9304.0
12080.L.001.M1,9263.0
12080.L.034.M3,9260.0
12080.T.CS.066,9251.0
12080.CS.043,9240.0
12080.CS.166,9229.0
12080.T.CS.072,9191.0
12080.CS.056,9170.0
12080.CS.242,9150.0
12080.CS.122,9117.0
12080.CS.164,9101.0
12080.T.CS.125,9056.0
12080.CS.077,9032.0
12080.L.032.M5,9003.0
12080.CS.035,8977.0
12080.T.CS.080,8897.0
12080.CS.022,8866.0
12080.CS.255,8787.0
12080.L.032.M2,8748.0
12080.CS.220,8726.0
12080.T.CS.114,8718.0
12080.CS.103,8682.0
12080.CS.218,8678.0
12080.L.003.M2,8666.0
12080.CS.018,8622.0
12080.L.003.M6,8615.0
12080.CS.030,8579.0
12080.CS.249,8573.0
12080.L.024.M5,8558.0
12080.CS.381,8530.0
12080.L.032.M4,8513.0
12080.L.024.M1,8489.0
12080.T.CS.161,8463.0
12080.T.CS.033,8449.0
12080.L.032.M1,8416.0
12080.T.CS.005,8379.0
12080.CS.079,8327.0
12080.L.033.M6,8284.0
12080.CS.245,8267.0
12080.CS.223,8246.0
12080.CS.313,8245.0
12080.L.031.M2,8215.0
12080.T.CS.048,8195.0
12080.L.034.M6,8184.0
12080.T.CS.159,8177.0
12080.CS.387,8165.0
12080.CS.338,8131.0
12080.CS.311,8085.0
12080.L.031.M1,8013.0
12080.T.CS.128,7998.0
12080.CS.004,7974.0
12080.L.036.M2,7926.0
12080.T.CS.157,7914.0
12080.L.036.M0,7890.0
12080.CS.152,7833.0
12080.L.002.M6.0,7801.0
12080.CS.377,7710.0
12080.CS.364,7597.0
12080.L.034.M4,7583.0
12080.CS.331,7570.0
12080.CS.088,7561.0
12080.L.035.M6,7473.0
12080.CS.045,7442.0
12080.CS.252,7380.0
12080.CS.184,7365.0
12080.L.031.M4,7226.0
12080.CS.129,7111.0
12080.CS.119,7089.0
12080.CS.207,7042.0
12080.T.CS.057,7040.0
12080.CS.003,6960.0
12080.T.CS.036,6933.0
12080.T.CS.032,6875.0
12080.CS.314,6827.0
12080.CS.371.1,6793.0
12080.T.CS.180,6730.0
12080.CS.263,6652.0
12080.L.022.M2,6611.0
12080.CS.173,6536.0
12080.T.CS.111,6498.0
12080.L.033.M3,6448.0
12080.T.CS.086,6443.0
12080.CS.233,6443.0
12080.T.CS.075,6429.0
12080.T.CS.165,6427.0
12080.T.CS.155,6392.0
12080.L.022.M1,6317.0
12080.T.CS.164,6284.0
12080.CS.150,6242.0
12080.CS.147,6182.0
12080.CS.395,6120.0
12080.CS.277,6085.0
12080.T.CS.120,6049.0
12080.CS.319,6030.0
12080.CS.099,6025.0
12080.CS.268,6021.0
12080.L.003.M5,5929.0
12080.CS.236,5928.0
12080.L.035.M5,5912.0
12080.T.CS.029,5737.0
12080.L.033.M2,5721.0
12080.T.CS.041,5685.0
12080.T.CS.011,5658.0
12080.CS.186,5656.0
12080.L.007.M2,5601.0
12080.T.CS.068,5586.0
12080.L.033.M4,5479.0
12080.CS.335,5467.0
12080.CS.343,5443.0
12080.T.CS.105,5421.0
12080.CS.300,5403.0
12080.CS.388,5354.0
12080.L.005.M2,5281.0
12080.L.006.M6,5240.0
12080.T.CS.043,5232.0
12080.L.007.M5,5218.0
12080.CS.325,5195.0
12080.T.CS.069,5173.0
12080.T.CS.171,5171.0
12080.CS.026,5162.0
12080.CS.341,5041.0
12080.CS.170,5041.0
12080.CS.380,5004.0
12080.TFS.022,4984.0
12080.CS.306,4952.0
12080.CS.194,4912.0
12080.CS.295,4904.0
12080.CS.190,4890.0
12080.L.006.M4,4861.0
12080.T.CS.163,4798.0
12080.CS.358,4738.0
12080.CS.282,4718.0
12080.CS.302,4710.0
12080.T.CS.056,4678.0
12080.CS.269,4677.0
12080.L.034.M2,4670.0
12080.CS.379,4639.0
12080.CS.191,4634.0
12080.CS.149,4626.0
12080.T.CS.009,4601.0
12080.T.CS.103,4558.0
12080.CS.351,4539.0
12080.T.CS.055,4527.0
12080.CS.297,4518.0
12080.T.CS.050,4508.0
12080.L.005.M4,4490.0
12080.CS.293,4452.0
12080.T.CS.047,4448.0
12080.T.CS.137,4435.0
12080.T.CS.139,4414.0
12080.CS.275,4407.0
12080.T.CS.003,4387.0
12080.T.CS.136,4366.0
12080.T.CS.064,4364.0
12080.CS.329,4362.0
12080.CS.333,4361.0
12080.T.CS.022,4355.0
12080.T.CS.013,4339.0
12080.L.004.M4,4322.0
12080.CS.332,4321.0
12080.T.CS.071,4321.0
12080.T.CS.078,4313.0
12080.L.003.M4,4310.0
12080.L.007.M1,4268.0
12080.CS.203,4267.0
12080.T.CS.023,4264.0
12080.L.004.M6,4203.0
12080.T.CS.154,4193.0
12080.CS.084,4192.0
12080.L.005.M1,4189.0
12080.L.025.M5,4185.0
12080.CS.222,4166.0
12080.L.032.M0,4161.0
12080.CS.305,4159.0
12080.CS.204,4158.0
12080.T.CS.143,4122.0
12080.T.CS.073,4119.0
12080.L.006.M5,4095.0
12080.CS.334,4089.0
12080.CS.375,4078.0
12080.CS.362,4072.0
12080.CS.259,4052.0
12080.CS.369,4048.0
12080.T.CS.127,4047.0
12080.T.CS.061,4020.0
12080.T.CS.067,4015.0
12080.T.CS.146,3994.0
12080.T.CS.135,3991.0
12080.T.CS.084,3975.0
12080.L.022.M5,3965.0
12080.L.007.M6,3939.0
12080.CS.196,3937.0
12080.CS.183,3920.0
12080.CS.370,3894.0
12080.CS.356,3832.0
12080.T.CS.049,3826.0
12080.CS.318,3826.0
12080.CS.140,3811.0
12080.CS.216,3809.0
12080.CS.378,3808.0
12080.T.CS.089,3791.0
12080.T.CS.110,3772.0
12080.T.CS.140,3771.0
12080.T.CS.059,3769.0
12080.T.CS.133,3754.0
12080.CS.198,3750.0
12080.T.CS.042,3741.0
12080.CS.155,3657.0
12080.CS.188,3608.0
12080.CS.276,3602.0
12080.L.004.M5,3598.0
12080.CS.042,3596.0
12080.CS.247,3588.0
12080.T.CS.018,3587.0
12080.T.CS.092,3539.0
12080.CS.382,3500.0
12080.CS.357,3496.0
12080.CS.361,3487.0
12080.T.CS.008,3472.0
12080.T.CS.148,3468.0
12080.CS.258,3445.0
12080.T.CS.142,3433.0
12080.CS.322,3431.0
12080.CS.230,3424.0
12080.CS.244,3421.0
12080.L.005.M3,3397.0
12080.T.CS.081,3385.0
12080.T.CS.144,3375.0
12080.T.CS.162,3370.0
12080.T.CS.051,3367.0
12080.T.CS.002,3347.0
12080.CS.039,3327.0
12080.CS.365,3325.0
12080.CS.142,3260.0
12080.T.CS.053,3217.0
12080.L.006.M2,3207.0
12080.T.CS.020,3205.0
12080.L.006.M3,3175.0
12080.L.031.M0,3166.0
12080.T.CS.093,3146.0
12080.CS.138,3146.0
12080.T.CS.007,3116.0
12080.T.CS.098,3108.0
12080.T.CS.134,3106.0
12080.L.003.M0,3106.0
12080.T.CS.170,3105.0
12080.L.008.M3,3105.0
12080.CS.260,3099.0
12080.T.CS.095,3076.0
12080.T.CS.094,3069.0
12080.L.007.M4,3067.0
12080.T.CS.151,3035.0
12080.L.001.M3,2998.0
12080.L.025.M6,2984.0
12080.T.CS.088,2956.0
12080.T.CS.138,2942.0
12080.CS.213,2881.0
12080.CS.128,2864.0
12080.T.CS.014,2844.0
12080.T.CS.149,2843.0
12080.L.008.M2,2809.0
12080.L.005.M6,2778.0
12080.T.CS.119,2757.0
12080.CS.174,2747.0
12080.T.CS.031,2727.0
12080.CS.139,2656.0
12080.CS.146,2622.0
12080.T.CS.077,2618.0
12080.TFS.023,2616.0
12080.T.CS.030,2552.0
12080.L.036.M5,2505.0
12080.L.008.M1,2494.0
12080.T.CS.097,2470.0
12080.CS.159,2469.0
12080.CS.010,2421.0
12080.T.CS.141,2418.0
12080.CS.393,2413.0
12080.T.CS.102,2403.0
12080.CS.301,2393.0
12080.L.008.M4,2383.0
12080.L.012.M3,2334.0
12080.L.022.M4,2294.0
12080.L.003.M1,2251.0
12080.L.035.M2,2212.0
12080.L.006.M1,2195.0
12080.L.008.M5,2182.0
12080.CS.328,2181.0
12080.CS.339,2066.0
12080.CS.262,2055.0
12080.TFS.029,2049.0
12080.CS.151,2031.0
12080.CS.193,2014.0
12080.L.012.M5,1967.0
12080.T.CS.087,1942.0
12080.CS.073,1916.0
12080.CS.202,1913.0
12080.CS.321,1891.0
12080.T.CS.070,1880.0
12080.T.CS.045,1872.0
12080.L.031.M6,1859.0
12080.T.CS.168,1846.0
12080.L.005.M5,1845.0
12080.L.025.M3,1837.0
12080.L.004.M1,1836.0
12080.CS.205,1824.0
12080.CS.224,1820.0
12080.L.012.M1,1791.0
12080.L.025.M2,1781.0
12080.L.025.M4,1737.0
12080.T.CS.150,1708.0
12080.T.CS.040,1688.0
12080.CS.274,1667.0
12080.CS.296,1638.0
12080.CS.366,1637.0
12080.L.008.M6,1606.0
12080.CS.350,1604.0
12080.T.CS.065,1580.0
12080.L.033.M0,1578.0
12080.CS.290,1575.0
12080.T.CS.021,1567.0
12080.L.034.M1,1531.0
12080.L.012.M4,1514.0
12080.L.036.M4,1431.0
12080.L.012.M6,1393.0
12080.CS.327,1389.0
12080.CS.304,1371.0
12080.CS.354,1325.0
12080.T.CS.001,1274.0
12080.T.CS.063,1255.0
12080.L.004.M2,1242.0
12080.CS.283,1240.0
12080.L.001.M6,1209.0
12080.L.012.M2,1194.0
12080.L.002.M5,1193.0
12080.T.CS.099,1167.0
12080.CS.374,1167.0
12080.L.002.M2,1129.0
12080.T.CS.147,1122.0
12080.CS.157,930.0
12080.T.CS.090,917.0
12080.L.025.M1,901.0
12080.L.002.M4,846.0
12080.L.004.M3,832.0
12080.L.033.M1,828.0
12080.CS.360,816.0
12080.T.CS.096,803.0
12080.T.CS.004,777.0
12080.T.CS.100,759.0
12080.CS.257,690.0
12080.L.022.M3,613.0
12080.L.001.M5,230.0
12080.TFS.027,196.0
12080.T.CS.054,183.0
12080.TFS.025,167.0
12080.CS.294,135.0
12080.TFS.005,72.0
12080.TFS.006,21.0
12080.TFS.021,14.0
12080.T.CS.060,12.0
12080.TFS.004,8.0
12080.CS.141,8.0
